text,category_id
"شهروندان ازبک با گذرنامه دیجیتال مشکلی برای سفر به روسیه ندارند 
 به گزارش خبرنگار خبرگزاری فارس در تاشکند به نقل از سایت uz24.uz ، مدیر اداره بخش ثبت ورود و خروج اتباع وزارت کشور ازبکستان گفت: تغییرات ایجاد شده در قانون مهاجرت روسیه در ارتباط با مهاجرت شهروندان برخی کشورهای مستقل مشترک المنافع به این کشور به شهروندان ازبکستان تعلق نمی گیرد و شهروندان ازبکستان با پاسپورت دیجیتالی به روسیه سفر می کنند. 

 سرگرد سنجر قاسم اف افزود: گذرنامه دیجیتالی شهروند ازبکستان یک گذرنامه واحد است و با آن مردم کشور ما چه در داخل کشور و چه در خارج از کشور می توانند مسافرت کنند. 

 قاسم اف همچنین اظهار داشت: مثل گذشته لازم نیست برای ورود شهروندان ازبکستان به روسیه در داخل گذرنامه برچسپ چسپانده شود، چون بین ازبکستان و روسیه روابط بدون ویزا برقرار است. 

 از اول ژانویه(دی ماه) سال 2015 در قوانین مهاجرت روسیه تغییراتی ایجاد شده که طبق آن ورود شهروندان ازبکستان، تاجیکستان و برخی از دیگر کشورهای مستقل مشترک المنافع بدون گذرنامه خارجی به قلمرو روسیه ممنوع اعلام شد. 

 این منبع گفته است که برای شهروندان بلاروس، ارمنستان، قزاقستان و همچنین برای اتباع قرقیزستان که در حال الحاق به اتحادیه اقتصادی اوراسیا قرار دارند و شهروندان اوکراین که برای کار به روسیه سفر می کنند، این قانون استثنا است. 

 انتهای پیام/.",8
"نپال، کنیا، ترکیه، هند و زیمباوه کار خود را شروع کردند 
 مسابقات جام جهانی زورخانه ای و کشتی پهلوانی از صبح امروز آغاز شد که طی آن 5 تیم وارد گود شدند. 

 به گزارش خبرنگار ایلنا، چهارمین دوره رقابت های جام جهانی ورزش های زورخانه ای و کشتی پهلوانی از امروز (4شنبه)در زورخانه فردوسی شهر دوشنبه پایتخت تاجیکستان آغاز شد که در مسابقات صبح، تیم های نپال، کنیا، ترکیه، هند و زیمباوه کار خود را شروع کردند. 

 از نکات جالب رقابت های صبح، نمایش قابل قبول تیم نپال بود که خود را در حد یک تیم مدعی نشان داد، به طوری که پس از پایان کار این تیم، تماشاگران و حاضران در زورخانه فردوسی به شدت این تیم را تشویق کردند. مسابقات عصر 4 شنبه ادامه می یابد که طی آن اعضای تیم ملی ایران نیز وارد گود زورخانه خواهند شد. 

 در حاشیه.... 

 - چهارمین دوره مسابقات جام جهانی ورزش های زورخانه ای و کشتی پهلوانی در حالی از امروز در شهر دوشنبه تاجیکستان آغاز شده که تبلیغات چندانی برای اطلاع مردم شهر دوشنبه انجام نشده که البته این مشکل از سوی مسئولان ورزش تاجیکستان است. 

 - همزمان با آغاز جام جهانی زورخانه ای و کشتی پهلوانی در شهر دوشنبه، دو تیم فوتبال اربیل عراق و استقلال تاجیکستان در مسابقات a.f.c کاپ آسیا مقابل هم قرار گرفتند. 

 پایان پیام",8
"ادامه پیشروی ارتش در نزدیکی دمشق، درعا و القنیطره 
 ارتش سوریه به پیشروی خود در حومه دمشق و استان های درعا و القنطیره در جبهه جنوبی همچنان ادامه می دهد. 

 به گزارش ایلنا به نقل از المیادین، یگان های ارتش سوریه همچنان به پیشروی خود در حومه دمشق و استان های درعا و القنیطره در جبهه جنوبی ادامه می دهند و تا کنون شمار زیادی از روستا ها را از گروه های مسلح بازپس گرفتند. 

 آغاز عملیات گسترده ارتش سوریه در جبهه جنوبی و پیشروی سریع در درعا و القنیطره و پاک سازی مناطق از گروه های مسلح و به ویژه گروه تروریستی جبهه النصره باعث نگرانی اسرائیل شده است. 

 رسانه های اسرائیلی با اذعان به اینکه گروه های مسلح نمی توانند از پیشروی ارتش سوریه جلوگیری کنند،تاکید کردند که این گروه ها در حال از هم فروپاشیدن هستند. 

 این رسانه ها افزودند که اسرائیل نگران آن است که با پاک سازی جبهه النصره در طول خط مرزی با فلسطین اشغالی در بلندی های جولان اشغالی حزب الله لبنان در این منطقه مستقر شود. 

 پایان پیام",8
"گسترش روابط اقتصادی و اجتماعی محور گفت وگوهای افغانستان و امارات 
 به گزارش گروه بین الملل خبرگزاری تسنیم ، در دیدار محمد اشرف غنی رئیس جمهور افغانستان با شیخ محمد ولیعهد ابوظبی و ژنرال شیخ محمد بن زید آل نهیان معاون فرمانده کل نیروهای مسلح امارات در مورد تحکیم روابط و گسرتش همکاری ها ابراز امیدواری کردند. 

 در این دیدار دوطرف موضوع گسترش روابط اقتصادی، توسعه فرهنگی و اجتماعی مبتنی بر خواسته های مردم دو کشور را محور گفت وگوهای خود قرار دادند. 

 رئیس جمهور افغانستان، ولیعهد ابوظبی و معاون فرمانده کل نیروهای مسلح امارات در ادامه این دیدار نقش این کشور را در حمایت و بازسازی شبکه های بهداشت و درمان، آموزش و پروژه های زیربنایی در افغانستان را بررسی و آن را اثر بخش دانستند. 

 اشرف غنی با اشاره به تلاش های انجام شده جهت رشد اقتصادی افغانستان اظهار داشت: امیدوار است سفرش برای جلب سرمایه گذاری امارات در افغانستان موثر واقع شود. 

 همچنین در این سفر رئیس جمهور افغانستان با رئیس و اعضای صندوق توسعه ابوظبی در محل اقامت خود دیدار و گفت وگو کرده است. 

 در این دیدار دوطرف در مورد کمک های صندوق توسعه ابوظبی برای افغانستان در بخش های مختلف به بحث و تبادل نظر پرداخته اند. 

 اشرف غنی و مسئولان صندوق توسعه ابوظبی موافقت کردند تا با کمک این نهاد در کابل و اطراف آن پروژ ه هایی مانند ساخت سد، احیای جنگل ها و نیروگاه های برق آبی را آغاز کنند. 

 بر همین اساس هزینه مطالعات پروژه های مذکور را نیز صندوق توسعه ابوظبی به عهده گرفته است. 

 صندوق توسعه ابوظبی در نظر دارد تا با برگزاری یک کنفرانس منطقه ای از همکاری صندوق های توسعه ای کشورهای عربی جهت حمایت از پروژه های یاد شده در افغانستان استفاده کند. 

 انتهای پیام/.",8
"ناامنی به جمهوری چک رسید 
 به گزارش خبرنگار بین الملل خبرگزاری موج به نقل از یورونیوز ، منابع خبری جمهوری چک از وقوع تیراندازی در شهری در شرق این کشور و کشته شدن هشت تن در این حادثه خبر دادند. 
 میلان کووانِک ، وزیر کشور جمهوری چک کشته شدن هشت قربانی و همچنین عامل تیراندازی را تایید کرده است. 
 این حادثه تیراندازی در یک رستوران در شهر اوهرسکی برود ، واقع در سیصد کیلومتری جنوب شرق پراگ، پایتخت رخ داده است. 
 به گفته شهردار اوهرسکی برود ، فرد تیرانداز یک مرد حدود شصت ساله و اهل همین شهر بوده است. 
 چند تن دیگر نیز در این حادثه زخمی شده اند. هنگام تیراندازی حدود بیست تن داخل رستوران بوده اند.",8
"کاخ سفید در سیاست خارجی خود جدی نیست و بسیار محتاطانه عمل می کند 
 به گزارش گروه بین الملل خبرگزاری فارس ، ولی نصر مدیر گروه دانشکده مطالعات جهان دانشگاه هاپکینز و مشاور اسبق سیاست خارجی اوباما که از منتقدین اوباما است در گفت وگو با برنامه هات تاک شبکه خبری بی.بی.سی با اشاره به عملکرد ضعیف اوباما در موضوع سوریه، این امر را دلیلی برای مقامات ایران و عدم اعتماد به رییس جمهور آمریکا عنوان کرد. 

 ولی نصر از عدم جدیت کاخ سفید در سیاست خارجی آمریکا و عملکرد محتاطانه آن سخن گفت. 

 مشاور اسبق اوباما به تزلزل وی در موضوع سوریه اشاره کرد و مدعی شد همین مساله ایران را در امتیاز دادن به آمریکا دچار تردید می کند چرا که مقامات ایران به اوباما اعتماد نداشته و هیچ اطمینانی ندارند تا ما به ازای آن چه از دست می دهند چیزی دریافت کنند. 

 نصر در ادامه هم چنین مدعی شد، از سوی دیگر ایرانی ها بیم این دارند که آمریکا بعد از دو سال ایده لغو تحریم ها را کنار گذاشته و در میانه راه از تعهدات خود بازگردد. 

 نصر بر این باور است نگرانی ایران از اطمینان به اوباما، بعد از انتخابات میان دوره ای آمریکا و بعد از عدم دخالت شخصی اوباما در مساله هسته ای ایران تشدید شد. 

 شبکه بی.بی.سی گزارش داد، دولت اوباما پیش از این قصد داشت با حصول توافق هسته ای با ایران میراثی از دولت خویش بر جای گذارد که ایران قادر به دستیابی به قدرت هسته ای نباشد اما به نظر می رسد اوباما قادر به انجام این امر نباشد. 

 انتهای پیام/م",8
"وضعیت هوا خطرناک شد 
 مدیرکل حفاظت از محیط زیست استان لرستان گفت: مطابق پایش صورت گرفته کیفیت هوای لرستان در وضعیت خطرناک قرار دارد. مهرداد فتحی بیرانوند در گفت وگو با مهر اظهار داشت: در پایشی که صبح دیروز انجام گرفت کیفیت هوای استان بر اساس میزان ذرات 5/2 میکرون در وضع خطرناک قرار دارد. وی ادامه داد: میزان ذرات گرد و غبار موجود در هوای مرکز لرستان 5/7 برابر حد استاندارد است. وی استاندارد ذرات معلق 5/2 میکرون در هوا را 40 میکروگرم بر مترمکعب اعلام کرد و بیان داشت: صبح دیروز میزان ذرات معلق در هوای استان 310 میکروگرم بر مترمکعب بوده است. 

 مدیرکل حفاظت از محیط زیست استان لرستان با اشاره به اینکه ذرات معلق در هوا اندازه های مختلفی از یک، 5/2 تا 10 میکرون دارند، افزود: ذرات 10 میکرون را می توان در هوا مشاهده کرد و خطری برای سلامتی انسان ندارند اما ذرات یک و 5/2 میکرون قابل مشاهده نبوده و خطرات متعددی برای سلامتی دارند. 

 فتحی بیرانوند با اشاره به وضعیت آلودگی هوای استان، از شهروندان لرستانی خواست در صورت عدم ضرورت از خروج از منزل و تردد کودکان و سالمندان در این هوای آلوده خودداری کنند و یادآور شد: در موارد ضروری تردد در هوای آزاد باید با رعایت الزامات بهداشتی و با استفاده از ماسک صورت گیرد. 

 سومین روز آلوده لرستان رقم خورد 

 علی سالاروند رئیس اداره نظارت و پایش اداره کل حفاظت از محیط زیست لرستان نیز با اشاره به تاثیر بارش ها بر روی وضعیت آلودگی هوا به مهر گفت: در حال حاضر به دلیل بارش باران در بخشهای مختلف استان غلظت ذرات گرد و غبار در هوای استان کمتر شده است. سالاروند یادآور شد: دیروز سومین روز در سال 94 بوده که لرستان شاهد پدیده گرد و غبار و آلودگی هوا است. وی عنوان کرد: سال گذشته نیز آسمان لرستان میزبان 136 روز غبارآلود بوده است. 

 سید محمد ناصر هاشمی مدیر کل هواشناسی لرستان نیز در گفت وگو با مهر اظهار داشت: در حال حاضر بارش باران در لرستان همراه با وزش شدید باد است. 

 وی با اشاره به ورود سامانه گرد و خاک از کشور عراق به سمت جنوب و جنوب غرب کشور بیان داشت: این بارندگی ها در لرستان همراه با گرد و خاکی بوده که از سمت کشور عراق به کشور و همچنین استان لرستان وارد شده است. 

 مدیر کل هواشناسی لرستان ادامه داد: با این وجود میزان غلضت آلودگی هوا در لرستان با توجه به این بارندگی ها کاهش یافته و به مرور کمتر می شود. بنابراین گزارش استان لرستان سال 88 را با 100 روز آلوده، سال 89 را با 90 روز، سال 90 را با 100 روز غبارآلود، سال 91 را با 90 روز و سال 92 را با 89 روز غبارآلود پشت سر گذاشته است تا به طور متوسط هر سال شاهد آلودگی یک سوم روزهای خود باشد.",1
"کامرون و چاد برای مبارزه با بوکوحرام کمک مالی دریافت می کنند 
 به گزارش خبرگزاری 'آناتولی' به نقل از یک مقام مطلع که خواست نامش فاش نشود، رقم 50 میلیون 'فرانک' آفریقا (معادل 86 میلیون دلار) که در نشست فوق العاده این نهاد در روز گذشته (دوشنبه) تخصیص یافت، در جهت زمینه تامین سلاح و پشتیبانی این دو کشور برای مبارزه با بوکوحرام استفاده خواهد شد. 

 نشست روز گذشته در شهر 'یائونده' پایتخت کامرون و با حضور سران شش کشور چاد، کنگو، گینه استوایی، گابون، کامرون و جمهوری آفریقای مرکز و نمایندگان آنگولا، بوروندی و جمهوری دمکراتیک کنگو با هدف طراحی راهبردی برای ریشه کنی بوکوحرام برگزار شد. 

 بوکوحرام که فعالیت های تروریستی اش را از سال 2009 در نیجریه آغاز کرد، دامنه این حملات را به چاد، نیجر و کامرون نیز گسترش داده است. 

 تاکنون بیش از 13 هزار نفر در حملات این گروه کشته شده اند. 

 خاورم**9156**7074**1651",8
"سخنرانی صلاح زواوی درباره راهکارهای نظامی و سیاسی فلسطین برای مقابله با رژیم صهیونیستی 
 به گزارش خبرنگار گروه سیاست خارجی خبرگزاری فارس ، نود و نهمین جلسه هم اندیشی موسسه تحقیقات و پژوهش های سیاسی علمی ندا بعدازظهر امروز (سه شنبه) با سخنرانی صلاح زواوی سفیر فلسطین در تهران برگزار می شود. 

 در پایان نشست که ساعت 15 با موضوع راهکارهای نظامی و سیاسی فلسطین برای مقابله با رژیم صهیونیستی برگزار می شود، گواهینامه پایان دوره فلسطین شناسی با حضور بیش از 30 نفر از شرکت کنندگان در این دوره توسط سفیر فلسطین اهدا خواهد شد. 

 انتهای پیام/",8
"جنجال جنایت سرباز روس در ارمنستان 
 هزاران تن از مردم ارمنستان روز پنجشنبه برای دومین روز متوالی تظاهرات کردند و خواستار آن شدند که سرباز روس مظنون به قتل عام شش نفر از اعضای یک خانواده ارمنی در شهر گیومری، در ارمنستان محاکمه شود. 

 دست کم چهارده نفر در درگیری ها میان پلیس و معترضان در برابر ساختمان کنسولگری روسیه در گیومری، دومین شهر ارمنستان، زخمی شدند. 

 در ایروان، پایتخت ارمنستان هم صدها نفر از معترضان در مقابل سفارت روسیه تظاهرات کردند. به گفته پلیس ارمنستان، والری پرمیاکوف، سرباز روس اعتراف کرده که از پایگاه نظامی شماره 102 در گیومری خارج شده و پس از ورود به یک خانه، شش تن از اعضای یک خانواده از جمله یک کودک دو ساله را با اسلحه به قتل رسانده است. کودک شش ماهه ای نیز بر اثر ضربات چاقو بشدت مجروح شده است. علت و انگیزه این جنایت نامشخص است. سرباز روس هنگام عبور از مرز ارمنستان و فرار به ترکیه دستگیر و به مقامات روس تحویل داده شده است.",8
"ورود سفیر جدید آمریکا به آستانه/ شناسایی اتباع قرقیزی متمایل به داعش 
 به گزارش خبرنگار خبرگزاری فارس در عشق آباد، نخستین جلسه کمیسیون مشترک همکاری های اقتصادی ترکمنستان و لیتوانی در شهر ویلنیوس پایتخت این کشور برگزار شد، در جریان این نشست یک روزه طرفین طیف وسیعی از مسائل در رابطه با همکاری های سیاسی، اقتصادی، تجاری، فرهنگی و منطقه ای و بین المللی مورد علاقه 2 طرف را مورد بحث و تبادل نظر قرار دادند. 

 دفتر مطبوعاتی وزارت امور خارجه ترکمنستان در پایگاه اینترنتی اطلاع رسانی خود با انتشار این خبر تصریح کرد: تعاملات در بخش حمل و نقل و ترانزیت، ارتباطات، کشاورزی، مرغداری، فناوری نوین،همکاری های بنادری، بهداشتی، ورزشی، گردشگری بخش های فرهنگی و انسانی و نیز تعاملات اقتصادی و تجاری از مهمترین بخش های دو جانبه قلمداد شد. 

 طرفین در پایان این مذاکرات، سند اولین جلسه کمیسیون مشترک همکاری های اقتصادی میان ترکمنستان و لیتوانی را به امضا رساندند. 

 همچنین طرفین توافق کردند که دومین جلسه کمیسیون مشترک در سال آینده میلادی(2016) میلادی در عشق آباد برگزار شود. 

 ترکمنستان و لیتوانی در تابستان سال 1992 میلادی روابط دیپلماتیک خود را برقرار کردند و سفیر لیتوانی در باکو به عنوان سفیر اکردیته عشق آباد نیز مشخص شد. 

 جمهوری لیتوانی کشوری است در شمال شرقی اروپا که از شمال به لتونی، از مشرق و جنوب شرقی به بلاروس، از جنوب به لهستان، از جنوب غربی به روسیه (منطقه برون بومی کالینینگراد) و از مغرب به دریای بالتیک محدود می شود. جمهوری لیتوانی بزرگترین و جنوبی ترین کشور در میان 3 جمهوری حوزه بالتیک در اروپا است. 

 جمعیت لیتوانی 3٫2 میلیون نفر و پایتخت و بزرگ ترین شهر آن ویلنیوس است. زبان رسمی آن لیتوانیایی نام دارد. این زبان از شاخه بالتیک زبان های هندواروپایی است. بیشتر مردم لیتوانی مسیحی هستند و 79 درصد به کلیسای کاتولیک رومی تعلق دارند. 

 سفر هیات سیاسی اقتصادی ترکمنستان به لیتوانی که یکی از کشورهای اتحادیه اروپا است، در حالی است که رئیس جمهور ترکمنستان مسیر اروپایی را یکی از اولویت های سیاست خارجی این کشور تعیین کرده است و دولت این کشور درصدد آن است که روابط و همکاری های خود را با اتحادیه اروپا بویژه در عرصه انرژی بیش از پیش گسترش دهد. 

 شناسایی اتباع قرقیزستان برای پیوستن به داعش 

 تعدادی از اتباع قرقیزستان برای پیوستن به گروه تروریستی داعش شناسایی شدند. 

 بر اساس این گزارش، نهادهای مجری قانون در قرقیزستان امروز از شناسایی 83 نفر از اتباع کشور برای همکاری با گروه تروریستی داعش در سرکوب مردم و دولت قانونی سوریه خبر دادند. 

 پیش از این وزارت کشور قرقیزستان از تلاش گروههای تروریستی از جمله داعش برای وادار کردن جوانان این کشور به پیوستن این گروه ها خبر داده بود . 
 مقامات امنیتی قرقیزستان تعداد شهروندان این کشور را درترکیب گروه تروریستی داعش در سوریه و عراق بیش از 300 نفر اعلام کردند، اما کارشناسان معتقدند، تعداد این افراد که در حال جنگ با ارتش سوریه و عراق هستند، به مراتب بیشتر از آمار نهادهای امنیتی قرقیزستان است. 
 در درگیری های سوریه تاکنون دست کم 22 شهروند قرقیز کشته شده اند . 

 سفیر جدید آمریکا در قزاقستان وارد آستانه شد 

 جورج کرال سفیر جدید آمریکا در قزاقستان وارد آستانه پایتخت این کشور شد. 

 بنا به اطلاع بخش مطبوعاتی سفارت آمریکا، جورج کرال سفیر جدید آمریکا در قزاقستان در هشتم ژانویه سال جاری سوگند یاد کرده و هم اکنون در انتظار ارائه استوارنامه خود به نورسلطان نظربایف رئیس جمهور می باشد. 

 به گفته سفارت آمریکا، جورج کرال قبل از این سفیر آمریکا در ازبکستان بوده است. وی همچنین دستیار معاون وزیر امور خارجه آمریکا در امور آسیای مرکزی و جنوبی را نیز برعهده داشته است. 

 بازداشت تعدادی از شهروندان تاجیک در مرز اوکراین 

 تعدادی از شهروند تاجیکستان در راه بازگشت از اوکراین و هنگام ورود به خاک روسیه بازداشت شدند. 

 بنا به گزارش خبرگزاری آزادگان، بسیاری از بازداشت شدگان کسانی هستند که پس از اتمام مجوز اقامت خود در روسیه ناچار بودند برای ورود دوباره به روسیه مدتی از این کشور خارج شوند و به علت هم مرزی روسیه با اوکراین، این کشور را برای سفر موقت و بازگشت به روسیه انتخاب کرده بودند. 

 یکی از بازداشت شدگان که از اهالی شهر خاروغ تاجیکستان است و هم اکنون در بازداشتگاه موقت شهر بریانسک به سر می برد گفته است: هنگام خروج از روسیه هیچ مشکلی نداشتیم و همه اسناد ما کنترل و مهر زده شد، ولی در راه بازگشت مرزبانان روس ما را بازداشت کردند و در پاسپورت هایمان مهر ممنوعیت ورود زدند. 

 سیاره لعل بیک آوا شرایط نگهداری از زندانیان تاجیک را نامناسب توصیف کرد و افزود: در این بازداشتگاه بیش از 50 نفر از مهاجران تاجیک نگهداری می شوند که تعدادی از آنها زنان هستند . 

 وی با بیان اینکه بعضی از این افراد از 4 تا 6 ماه پیش در بازداشت به سر می برند از مقامات تاجیکستان، سفارت این کشور در روسیه و نمایندگی های دیگر کشورها خواست که برای انتقال زودتر بازداشت شدگان به وطنشان همکاری کنند. 

 انتهای پیام/",8
